,id,title,genre_ids,vote_average,vote_count,poster_path
4600,663459,Jungle Beat: The Movie,"['Family', 'Animation', 'Science Fiction', 'Comedy']",7.0,99,/t/p/w94_and_h141_bestv2/cgC67SOxd9xkjN4Bnvjtuj1vI8T.jpg
4601,339967,Colossal,"['Drama', 'Fantasy', 'Science Fiction']",6.3,1730,/t/p/w94_and_h141_bestv2/xwC89k8e3K7k1tG2avAlzA7BNOb.jpg
4602,400090,The Nightingale,"['Drama', 'Thriller']",7.2,410,/t/p/w94_and_h141_bestv2/eGKlWG7ptGyHWP3TFQ7xMewyF8r.jpg
4603,9614,Happy Gilmore,['Comedy'],6.6,2128,/t/p/w94_and_h141_bestv2/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg
4604,395458,Suburbicon,"['Thriller', 'Crime', 'Drama', 'Mystery']",5.9,1464,/t/p/w94_and_h141_bestv2/kKQin72zYQzbXWkzz0eRJ2N017h.jpg
4605,9884,Collateral Damage,"['Action', 'Thriller', 'Drama']",5.7,1142,/t/p/w94_and_h141_bestv2/rfpdNcz2LkEaYZg9KY1DweFaxo4.jpg
4606,253,Live and Let Die,"['Adventure', 'Action', 'Thriller']",6.5,1595,/t/p/w94_and_h141_bestv2/plLI68PhR6kgQvpk3Eo86ixW08i.jpg
4607,26973,Pretty Baby,['Drama'],7.0,230,/t/p/w94_and_h141_bestv2/fn3bbYQAt81sWXbhvCZCdoa4ggi.jpg
4608,10950,I Am Sam,['Drama'],7.6,1910,/t/p/w94_and_h141_bestv2/ohtKDyxpJxlO876WUTALkSZwRn0.jpg
4609,655355,Dirty Sexy Saint,"['Romance', 'Drama', 'Comedy']",6.3,42,/t/p/w94_and_h141_bestv2/x96lVzJuFqGinfsG0EcwYwBmuom.jpg
4610,34003,Turtles Forever,"['Animation', 'Science Fiction', 'Adventure']",7.3,101,/t/p/w94_and_h141_bestv2/7PRI4GFIbuLHaYvw1AZEt19riIO.jpg
4611,10357,Volcano,"['Science Fiction', 'Action', 'Drama', 'Thriller']",5.9,1195,/t/p/w94_and_h141_bestv2/1atgR2K4xKFyFlowsIpPTdp8XAa.jpg
4612,19114,Endless Love,"['Romance', 'Drama']",5.7,163,/t/p/w94_and_h141_bestv2/sU9jXtu7dtbAezz5LdrFZSyzztw.jpg
4613,25748,Children of the Corn II: The Final Sacrifice,['Horror'],4.8,164,/t/p/w94_and_h141_bestv2/5UaH4zhfKT1taJGHUwPxm29ZENf.jpg
4614,517096,Cosmoball,"['Science Fiction', 'Adventure']",6.4,173,/t/p/w94_and_h141_bestv2/36O7fFQ5zbyqVIsqduMCFhCk5et.jpg
4615,242643,Batman: Assault on Arkham,"['Thriller', 'Animation', 'Action', 'Crime']",7.4,929,/t/p/w94_and_h141_bestv2/mmQZekxr9gJ7c0Grkx6xgKvrpDy.jpg
4616,22586,The Swan Princess,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']",6.6,815,/t/p/w94_and_h141_bestv2/bu0gz7l4WlI1F8JgghGR3FZHc9S.jpg
4617,9760,Epic Movie,"['Comedy', 'Action', 'Adventure']",3.9,1268,/t/p/w94_and_h141_bestv2/l0lGJiTzU2Ce6T31DIRWv7I0kaC.jpg
4618,644583,The Mauritanian,"['Drama', 'Thriller']",7.5,767,/t/p/w94_and_h141_bestv2/rxB9gOd8xWH0bs9tW03dlBlNsb3.jpg
4619,475,Bonnie and Clyde,"['Crime', 'Drama']",7.5,1264,/t/p/w94_and_h141_bestv2/hr7HVAcC9ZiUvfwApuha7i4leyP.jpg
4620,26945,Cardcaptor Sakura: The Movie,"['Fantasy', 'Animation', 'Adventure', 'Action', 'Drama']",7.7,120,/t/p/w94_and_h141_bestv2/raYwSBpXFqyvE0GjJvbYKGb5una.jpg
4621,211387,Marvel One-Shot: Agent Carter,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",7.3,574,/t/p/w94_and_h141_bestv2/4vFKKWPvCVDJTOWiwReBfpAMScP.jpg
4622,11954,Lifeforce,"['Horror', 'Science Fiction', 'Thriller']",6.4,426,/t/p/w94_and_h141_bestv2/953hMDf9G2ZRIEs97M6iFIYWtWF.jpg
4623,15668,Xanadu,"['Fantasy', 'Science Fiction', 'Romance']",5.7,195,/t/p/w94_and_h141_bestv2/wVgCNOMJpffFrpkHL9E4BKD6atE.jpg
4624,393748,Porno: Situación límite,"['Thriller', 'Crime']",3.1,13,/t/p/w94_and_h141_bestv2/yhEyMVxybIOn7LjcknNL0TFBYWB.jpg
4625,12700,Dominion: Prequel to The Exorcist,"['Horror', 'Drama']",5.3,252,/t/p/w94_and_h141_bestv2/3jIQOCB8ghrxvfWzSjzNv41LR9P.jpg
4626,6278,Reign of Fire,"['Adventure', 'Action', 'Fantasy']",6.1,1832,/t/p/w94_and_h141_bestv2/pIVT8QQlLnDE6x8V5HzvVo2Ko4l.jpg
4627,789641,Ballet Dragon Quest ~ Star Dancers Ballet,['Music'],0.0,0,/t/p/w94_and_h141_bestv2/y1XkyTmgTQlU9lr0zTPJ5rcIUkw.jpg
4628,513302,Minuscule 2: Mandibles from Far Away,"['Animation', 'Adventure', 'Family', 'Comedy']",7.1,144,/t/p/w94_and_h141_bestv2/yBBhVXVVMvfY5gYHzWQ0OeQKe7L.jpg
4629,424488,Megan Leavey,"['Drama', 'War']",7.3,638,/t/p/w94_and_h141_bestv2/r41otKCzl5YoY2wyoyuwGrrJehz.jpg
4630,204922,Before I Go to Sleep,"['Mystery', 'Thriller']",6.5,1728,/t/p/w94_and_h141_bestv2/mu81Ibb2AforcMpBPlzfbrxPPCs.jpg
4631,12113,Body of Lies,"['Action', 'Drama', 'Thriller']",6.6,2494,/t/p/w94_and_h141_bestv2/g4Vc0treGLGOMLqqOVNesFTOIlb.jpg
4632,29996,Solomon and Sheba,"['History', 'Romance']",6.3,62,/t/p/w94_and_h141_bestv2/sQPLRT014vOADFyvh54TpXFyBPZ.jpg
4633,14711,Afro Samurai: Resurrection,"['Animation', 'Action']",7.0,137,/t/p/w94_and_h141_bestv2/6snrLj3Ydmbu5L9giAYtiSNwE0U.jpg
4634,943,Lethal Weapon 3,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",6.7,2348,/t/p/w94_and_h141_bestv2/7iNsvqmyTv3dF9253RvUPwthev5.jpg
4635,241,Natural Born Killers,"['Crime', 'Thriller', 'Drama']",7.1,2796,/t/p/w94_and_h141_bestv2/2Lg9UrAv6MBqtUOG7cvizUDYzfq.jpg
4636,9354,"Honey, I Shrunk the Kids","['Adventure', 'Comedy', 'Family', 'Science Fiction']",6.3,2509,/t/p/w94_and_h141_bestv2/yRJk5uTiqQ0IP48jKaegKusOUv3.jpg
4637,5458,Cruel Intentions 2,['Drama'],4.9,302,/t/p/w94_and_h141_bestv2/pm0y9yZItfm4EHlGo7oQ0wq1Agk.jpg
4638,573730,Made in Abyss: Dawn of the Deep Soul,"['Animation', 'Adventure', 'Fantasy', 'Mystery']",8.0,126,/t/p/w94_and_h141_bestv2/fsPZdpocYYbvDS2YEE1Xohqo1ni.jpg
4639,589713,Shades of the Heart,['Drama'],5.0,4,/t/p/w94_and_h141_bestv2/8lrw0qxNaFuSQBnDUmTbk0qMuGl.jpg
4640,750253,My Son,"['Thriller', 'Mystery', 'Drama', 'Crime']",6.3,285,/t/p/w94_and_h141_bestv2/7IghoT2l3SAJSWSGK40tYCJ0B3e.jpg
4641,522927,The Forgiven,['Drama'],6.0,30,/t/p/w94_and_h141_bestv2/bH7eN8VfKar0fDeAX1Vkryp7dYC.jpg
4642,212778,Chef,['Comedy'],7.1,2722,/t/p/w94_and_h141_bestv2/uxB5mNwYoD0oQPebZrTglsoNs0O.jpg
4643,22972,Green Zone,"['War', 'Action', 'Adventure', 'Drama', 'Thriller']",6.5,1855,/t/p/w94_and_h141_bestv2/fuSjyZ91jWRzXdLBDjn2Tjy8dlL.jpg
4644,9535,Analyze This,"['Comedy', 'Crime']",6.5,1501,/t/p/w94_and_h141_bestv2/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg
4645,416494,Status Update,"['Comedy', 'Fantasy', 'Science Fiction']",7.4,434,/t/p/w94_and_h141_bestv2/5uT5mK3onJDRnwikEnvWspjdSM4.jpg
4646,407650,Vico C: The Life of a Philosopher,['Drama'],7.4,133,/t/p/w94_and_h141_bestv2/A3Vt6HkuNtCNuxS97oXwQiPoezt.jpg
4647,255343,Escobar: Paradise Lost,"['Thriller', 'Romance']",6.3,689,/t/p/w94_and_h141_bestv2/wskxcFmSCF5wHjwxpWpcG73OqA8.jpg
4648,449503,Kill 'em All,"['Action', 'Crime']",5.5,85,/t/p/w94_and_h141_bestv2/cWkZQqS2IxMcvH7UZSHFR8YYRfk.jpg
4649,1639,Speed 2: Cruise Control,"['Action', 'Adventure', 'Thriller']",4.5,1333,/t/p/w94_and_h141_bestv2/gnK1ocpwUTj24zAktzomOJsD2bu.jpg
4650,673319,Happily,"['Comedy', 'Romance', 'Thriller']",5.7,71,/t/p/w94_and_h141_bestv2/uCV98jOIxwd0SMICfHFNcuo5CHS.jpg
4651,7350,The Bucket List,"['Drama', 'Comedy']",7.2,3143,/t/p/w94_and_h141_bestv2/aMub0epZhUN4PV0pC2YcgREixsx.jpg
4652,1412,"Sex, Lies, and Videotape",['Drama'],6.9,695,/t/p/w94_and_h141_bestv2/cVjx7si5DsRRdU2qUp90qSUUiRm.jpg
4653,213,North by Northwest,"['Mystery', 'Thriller']",8.0,3293,/t/p/w94_and_h141_bestv2/8gvfRlVpcKaTVqipXpYOGWBN1aO.jpg
4654,241848,The Guest,"['Mystery', 'Thriller', 'Action']",6.6,1604,/t/p/w94_and_h141_bestv2/8om2JqnE5xczQuRDXm0VTFoo3TL.jpg
4655,509,Notting Hill,"['Romance', 'Comedy', 'Drama']",7.3,5035,/t/p/w94_and_h141_bestv2/1AbAtQSgN4KKVODiiX2452dlDJD.jpg
4656,284,The Apartment,"['Comedy', 'Drama', 'Romance']",8.2,1755,/t/p/w94_and_h141_bestv2/jCgbZGYQ4PcfUBiI4679Vjz3H81.jpg
4657,544431,The Clovehitch Killer,"['Drama', 'Mystery', 'Crime']",6.4,505,/t/p/w94_and_h141_bestv2/hBtBMSRhLaCwyvfislgqWjD0W8i.jpg
4658,813,Airplane!,['Comedy'],7.3,3616,/t/p/w94_and_h141_bestv2/3vTXJrtoN2uwNt2FZkaqgb22ow7.jpg
4659,578189,Black and Blue,"['Drama', 'Action', 'Thriller']",6.7,657,/t/p/w94_and_h141_bestv2/1cSHEKYYP8Dpi4o1iBVd4U75FYt.jpg
4660,16140,Death Note: The Last Name,"['Fantasy', 'Thriller', 'Mystery']",7.0,373,/t/p/w94_and_h141_bestv2/kOc1HrBAmBWjY0OgVGdrTMDyciu.jpg
4661,9966,The Messengers,"['Mystery', 'Thriller', 'Horror']",5.7,666,/t/p/w94_and_h141_bestv2/kQWjDu9gYRyaeeC0kPmzLMMpU7o.jpg
4662,993729,South Park the Streaming Wars Part 2,"['Animation', 'Comedy']",7.3,40,/t/p/w94_and_h141_bestv2/cqWXH5rYHTD32I5RY6pHR828BrO.jpg
4663,298016,It's a SpongeBob Christmas!,"['Family', 'Animation', 'Comedy']",6.9,181,/t/p/w94_and_h141_bestv2/ewcwsytxHGoa3tIUdfwffzphuzc.jpg
4664,12142,Alone in the Dark,"['Action', 'Fantasy', 'Horror']",3.2,475,/t/p/w94_and_h141_bestv2/bSxrbVCyWW077zhtpuYlo3zgyug.jpg
4665,567608,Last Moment of Clarity,['Thriller'],5.3,29,/t/p/w94_and_h141_bestv2/iBtGhplHjca4o9O7HirmReIeYUG.jpg
4666,432057,Magical Girl Lyrical Nanoha: Reflection,"['Fantasy', 'Animation', 'Action', 'Science Fiction']",6.3,6,/t/p/w94_and_h141_bestv2/cRFeaiG0NMQBSABTyhx6bNfDnSy.jpg
4667,36362,King of Kings,"['Drama', 'History']",7.1,146,/t/p/w94_and_h141_bestv2/fp1Nx4FASTGldFuQyGXN0HF6Jgk.jpg
4668,150023,Urusei Yatsura: Only You,"['Animation', 'Romance', 'Science Fiction', 'Comedy', 'Family']",6.4,24,/t/p/w94_and_h141_bestv2/ljvg1lHdN52yNgTTOw6rNwzr9rx.jpg
4669,320,Insomnia,"['Crime', 'Mystery', 'Thriller']",6.9,3823,/t/p/w94_and_h141_bestv2/iUVqFNAsczEZDKMZ0WUwmijFXXi.jpg
4670,10734,Escape from Alcatraz,"['Drama', 'Thriller']",7.5,2225,/t/p/w94_and_h141_bestv2/bVX2xuov5i58EMD0SLUtKlKXGOp.jpg
4671,10663,The Waterboy,['Comedy'],6.1,1453,/t/p/w94_and_h141_bestv2/miT42qWYC4D0n2mXNzJ9VfhheWW.jpg
4672,888602,Unsilenced,"['Drama', 'Thriller']",0.0,0,/t/p/w94_and_h141_bestv2/mbXn0HANI4vBoUSFfogDqtQgIME.jpg
4673,877424,No Surprise,['Drama'],0.0,0,0
4674,372921,Mutual Relations,"['Comedy', 'Romance']",6.2,6,/t/p/w94_and_h141_bestv2/k8dsPTp1Ga67c0Ie00qyR3vcPG3.jpg
4675,433694,Sgt. Stubby: An American Hero,"['Animation', 'Adventure', 'Family', 'History', 'War']",7.6,128,/t/p/w94_and_h141_bestv2/aXRvSLbzNRSDvViKWIAzxkNnxy8.jpg
4676,244566,Life After Beth,"['Romance', 'Comedy', 'Horror']",5.5,549,/t/p/w94_and_h141_bestv2/ujyxwY51Y6XGZt7gi1r0Qi9IMDa.jpg
4677,246464,Heaven's Lost Property Final – The Movie: Eternally My Master,"['Animation', 'Romance', 'Science Fiction', 'Comedy']",7.7,27,/t/p/w94_and_h141_bestv2/rc9qnfMck2kMTqQUnaAUeZowFWI.jpg
4678,8005,Robin Hood: Men in Tights,['Comedy'],6.6,1680,/t/p/w94_and_h141_bestv2/woexOLEkUlYsPLLuZRK6LjZaF38.jpg
4679,7092,Van Helsing: The London Assignment,"['Action', 'Animation', 'Fantasy', 'Horror']",6.4,120,/t/p/w94_and_h141_bestv2/2MFdzeCL2YTqbbBgiZT8e51MUGO.jpg
4680,33871,"Merry Christmas, Drake & Josh","['Comedy', 'TV Movie']",7.5,182,/t/p/w94_and_h141_bestv2/59GoXODSKpd3yMXgM4xXlNmf7jq.jpg
4681,307479,88,"['Thriller', 'Action']",5.1,80,/t/p/w94_and_h141_bestv2/kbCZDINnj4rHhoZZUeXTsviYUkl.jpg
4682,724475,Ben 10 Versus the Universe: The Movie,"['Animation', 'Action', 'Adventure', 'Science Fiction']",7.7,97,/t/p/w94_and_h141_bestv2/1ywnYrNuZDYhT00udAwAXs1yZXf.jpg
4683,602307,Lego DC Batman: Family Matters,"['Animation', 'Family', 'Action', 'Comedy']",7.1,109,/t/p/w94_and_h141_bestv2/wPdlrMbdxt4lct9gO43KxUvfENw.jpg
4684,939886,Capitán Carver,"['Thriller', 'Drama']",4.9,7,/t/p/w94_and_h141_bestv2/kgcHYLCJWdVyoKhVQMFScJqgcgw.jpg
4685,7552,Fun with Dick and Jane,['Comedy'],6.2,2001,/t/p/w94_and_h141_bestv2/gmIPvoyJttj1anrwdd1CsYpDz6T.jpg
4686,80518,Fullmetal Alchemist the Movie: The Sacred Star of Milos,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Science Fiction']",6.9,187,/t/p/w94_and_h141_bestv2/izDCFiCSSrEfAcLAtZsckxkXq9Q.jpg
4687,12620,The House Bunny,"['Romance', 'Comedy']",5.7,1646,/t/p/w94_and_h141_bestv2/4oGGJ824vqIqDtyMvMuK44pDEmx.jpg
4688,31011,Mr. Nobody,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']",7.8,5184,/t/p/w94_and_h141_bestv2/vGwS7CbYNXSXVzejTEqa9BieAxc.jpg
4689,427564,Scooby-Doo! Shaggy's Showdown,"['Animation', 'Family', 'Mystery', 'Comedy', 'Western']",8.0,145,/t/p/w94_and_h141_bestv2/9bNrOxiTXyCzwEnBNSngFZOOsiu.jpg
4690,615774,Scooby-Doo! Return to Zombie Island,"['Animation', 'Adventure', 'Comedy', 'Family']",7.0,625,/t/p/w94_and_h141_bestv2/vd0oIoWhEm8o7EpS0kV7RaV0Flf.jpg
4691,659954,Azor,"['Drama', 'Thriller']",6.2,36,/t/p/w94_and_h141_bestv2/4Gra15Mqb6NvXbyYtL3hk79OQ1d.jpg
4692,627394,iParty with Victorious,"['TV Movie', 'Comedy', 'Family', 'Music']",7.6,55,/t/p/w94_and_h141_bestv2/au5IiL3OUjir4CJYsg2lyJb61C6.jpg
4693,172391,Khumba,"['Animation', 'Adventure', 'Family']",6.0,211,/t/p/w94_and_h141_bestv2/k0OII55ESrvVGboNlheJzbE1VHE.jpg
4694,15567,Stitch! The Movie,"['Comedy', 'Adventure', 'Family', 'Animation']",6.5,582,/t/p/w94_and_h141_bestv2/cBvmxtDDlnBbPkLdQyJwbxdhjqk.jpg
4695,500682,The Highwaymen,"['Crime', 'Drama', 'Thriller']",6.7,1654,/t/p/w94_and_h141_bestv2/4bRYg4l12yDuJvAfqvUOPnBrxno.jpg
4696,146198,Triple 9,"['Action', 'Thriller', 'Mystery']",5.9,1818,/t/p/w94_and_h141_bestv2/3vqf3Cc2SpTO0ebfvZJfSM09HM9.jpg
4697,19101,A Little Princess,"['Drama', 'Family', 'Fantasy']",7.6,807,/t/p/w94_and_h141_bestv2/9V4bAVEskSNbEqjVI0YmeuB0n8I.jpg
4698,418827,Sister's Younger Husband,"['Comedy', 'Drama', 'Romance']",6.1,8,/t/p/w94_and_h141_bestv2/cj2DPcWKDfd57cqVeFA40rZgbE6.jpg
4699,597295,Love The Way You Are,"['Romance', 'Comedy']",5.2,23,/t/p/w94_and_h141_bestv2/djwEvOdFX1fTEpp7YVbYZl8KyY6.jpg
4700,430447,Mary and The Witch's Flower,"['Fantasy', 'Adventure', 'Animation']",7.1,627,/t/p/w94_and_h141_bestv2/dDEu7EyEI9cz3pUH6MVaIJNbgln.jpg
4701,454294,The Kid Who Would Be King,"['Action', 'Adventure', 'Fantasy', 'Family']",6.1,602,/t/p/w94_and_h141_bestv2/aVdEWMzNfMWEjaRUpQr5w9bjRUX.jpg
4702,487670,The Death of Superman,"['Science Fiction', 'Animation', 'Action', 'Drama']",7.5,420,/t/p/w94_and_h141_bestv2/lZjRT2rIndV92m3bCzaasdWZHCx.jpg
4703,928471,The Most Popular Things in the World to Do:,[''],0.0,0,/t/p/w94_and_h141_bestv2/3vkM6Zb3XX2gv5MIrGpDlANO40C.jpg
4704,713607,Mom's Friend 2020,['Romance'],0.0,0,/t/p/w94_and_h141_bestv2/ajBTNjytyQdSRywpIrd78ivppyS.jpg
4705,167666,Monster High: Escape from Skull Shores,"['Animation', 'Family', 'Fantasy']",7.6,78,/t/p/w94_and_h141_bestv2/ddyQjIlKdBtw7kWQ6lZofxOCIJU.jpg
4706,820530,DAKAICHI -I'm Being Harassed by the Sexiest Man of the Year- The Movie: In Spain,"['Animation', 'Drama', 'Comedy']",6.6,6,/t/p/w94_and_h141_bestv2/sy7yTAEAeMXB4ZdnO5jt3E9Jh9a.jpg
4707,460555,Operation Red Sea,"['Action', 'Thriller', 'War', 'Drama']",7.0,180,/t/p/w94_and_h141_bestv2/3tJHYVcSdQETxZB3aRACGA8WAMG.jpg
4708,5925,The Great Escape,"['Adventure', 'Drama', 'History', 'Thriller', 'War']",7.9,2026,/t/p/w94_and_h141_bestv2/siNND5IsA4ETtU0EG07UUxX8jOt.jpg
4709,507569,The Seven Deadly Sins: Prisoners of the Sky,"['Action', 'Adventure', 'Fantasy', 'Animation']",7.6,897,/t/p/w94_and_h141_bestv2/lgYGPujZNckyKwQQNwMLmkWoKui.jpg
4710,204553,Cold Eyes,"['Crime', 'Action', 'Thriller']",7.5,260,/t/p/w94_and_h141_bestv2/2iZbCv0XJGaPwZTTF7atEosAxRR.jpg
4711,15263,McLintock!,"['Western', 'Comedy']",6.6,170,/t/p/w94_and_h141_bestv2/gjaAtWJqGomsE5qNQStHcHhSzES.jpg
4712,8202,Æon Flux,"['Science Fiction', 'Action', 'Thriller']",5.6,1823,/t/p/w94_and_h141_bestv2/ri4pwjbxCE361ZosnVdxskmU80s.jpg
4713,532444,On Your Wedding Day,['Romance'],7.6,131,/t/p/w94_and_h141_bestv2/smo4Wt1keoMSr3buHHLMbMrcrG7.jpg
4714,369885,Allied,"['Action', 'Drama', 'War', 'Romance', 'Thriller']",6.8,3989,/t/p/w94_and_h141_bestv2/x66hFYozw7I39IN9fF9KgKo14hw.jpg
4715,360814,Dangal,"['Drama', 'Family', 'Comedy', 'Action']",8.0,719,0
4716,10771,The Tuxedo,"['Thriller', 'Action', 'Comedy', 'Science Fiction']",5.7,1589,/t/p/w94_and_h141_bestv2/hBxmTBzlyEdVMFlt9giWAKu9SZZ.jpg
4717,17529,True Grit,['Western'],7.5,597,/t/p/w94_and_h141_bestv2/lmexRC57l39elaIcnxhaHpcaIW2.jpg
4718,916719,Code Name Banshee,"['Thriller', 'Action']",4.8,24,/t/p/w94_and_h141_bestv2/g29dShv0wHJUvif2KPq039imds5.jpg
4719,11481,Repulsion,"['Drama', 'Thriller', 'Horror']",7.5,768,/t/p/w94_and_h141_bestv2/dtyCKEPLqv9wxyVazL4b843vtUb.jpg
4720,292177,My Little Pony: Equestria Girls - Rainbow Rocks,"['Family', 'Animation', 'Music']",8.0,125,/t/p/w94_and_h141_bestv2/pfVJxRe9MFD65o2HzR4ovUDbaHg.jpg
4721,380,Rain Man,['Drama'],7.8,5218,/t/p/w94_and_h141_bestv2/rtB5UwPkXvZilNEeG7f54CD9knr.jpg
4722,387592,Early Man,"['Family', 'Comedy', 'Animation', 'Adventure']",6.2,658,/t/p/w94_and_h141_bestv2/mNZQV5K6h836JRP5lEfbsD0BjNc.jpg
4723,865,The Running Man,"['Action', 'Science Fiction', 'Thriller']",6.5,1831,/t/p/w94_and_h141_bestv2/ArntYxWZXArwegRh9IaOq2KD1JR.jpg
4724,573531,Halo Legends,"['Animation', 'War', 'Drama']",7.4,129,/t/p/w94_and_h141_bestv2/j2JIG3G7KDP6kJLqEUTtahoLAGS.jpg
4725,408648,Batman and Harley Quinn,"['Adventure', 'Action', 'Animation', 'Science Fiction']",6.2,492,/t/p/w94_and_h141_bestv2/zZVVSdgrOr1QIlcxcobQHG4IQyA.jpg
4726,12106,The Quick and the Dead,"['Western', 'Action', 'Thriller']",6.5,1369,/t/p/w94_and_h141_bestv2/6RGJ0fs6rQ5r7oWvmGrvv5mgp51.jpg
4727,509874,Lying and Stealing,"['Crime', 'Comedy', 'Drama']",6.0,239,/t/p/w94_and_h141_bestv2/oM5foAcekedomZlW59nXKpMeBkW.jpg
4728,793961,Rubikon,"['Science Fiction', 'Thriller']",5.9,33,/t/p/w94_and_h141_bestv2/n5Ynx568yHn1hKG2ND7ctoL9jEl.jpg
4729,9029,What Happens in Vegas,"['Comedy', 'Romance']",6.1,2588,/t/p/w94_and_h141_bestv2/zCmN8Anpo736EHwEMCzjRfshghT.jpg
4730,36669,Die Another Day,"['Adventure', 'Action', 'Thriller']",6.0,2899,/t/p/w94_and_h141_bestv2/zIrNbT8pg2SZPPxkbI3vOMrtEVk.jpg
4731,1825,Over the Top,"['Action', 'Drama']",6.3,1326,/t/p/w94_and_h141_bestv2/yo87I8MxzRf9ZsN6Awc2kM8vGwq.jpg
4732,883648,Little Big Mouth,['Comedy'],5.2,25,/t/p/w94_and_h141_bestv2/zUaPkPM3epw15ys0htlPJM0Bu0N.jpg
4733,288987,That Malicious Age,"['Drama', 'Romance']",6.6,52,/t/p/w94_and_h141_bestv2/xtLYENqy9UvMFHuTe5YTyr4ipup.jpg
4734,105203,Violet Perfume,['Drama'],7.6,85,/t/p/w94_and_h141_bestv2/gWuhAHj0vK4UNZvJZevxobkmGDq.jpg
4735,907,Doctor Zhivago,"['Drama', 'Romance', 'War']",7.6,890,/t/p/w94_and_h141_bestv2/r0Iv2BiCFYDnzc6uU1q3AJ56igT.jpg
4736,680058,The Rescue,"['Documentary', 'Drama']",8.0,105,/t/p/w94_and_h141_bestv2/3rlOxWSIP6TvuvpEIGwDEr1FMWD.jpg
4737,484510,Trolls Holiday,"['Adventure', 'Animation', 'Family', 'Fantasy']",6.7,405,/t/p/w94_and_h141_bestv2/ioEv9lRn2IXIu0Dbfo9Qyo2IKhD.jpg
4738,9678,Little Nicky,"['Comedy', 'Fantasy', 'Romance', 'Horror']",5.9,1489,/t/p/w94_and_h141_bestv2/AudA8gnTWSBWXBHSBHnr3HHUXXM.jpg
4739,430384,My Wife's Sister,"['Romance', 'Family', 'Drama']",6.0,6,/t/p/w94_and_h141_bestv2/s1h6kr74MuJEWz3fl82NJVt7cnH.jpg
4740,580175,Another Round,"['Comedy', 'Drama']",7.7,2081,0
4741,672955,Are We in Love?,"['Romance', 'Fantasy']",7.9,39,/t/p/w94_and_h141_bestv2/ptO7El2ejzjRsA6OAQJY1biHjE2.jpg
4742,51822,Love Hurts,"['Drama', 'Romance']",7.6,206,/t/p/w94_and_h141_bestv2/2YKxwZMbbgwjvf9cDPgtFwyOdnJ.jpg
4743,301872,Saul: The Journey to Damascus,['Drama'],5.7,6,/t/p/w94_and_h141_bestv2/wOSs83A1bxpyQ1IynK8FLETrwsR.jpg
4744,635744,Jarhead: Law of Return,['War'],6.5,2562,/t/p/w94_and_h141_bestv2/6LlqyjAik3Kh68QQ9AchSJEF0Z5.jpg
4745,31170,Casper's Scare School,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",5.2,50,/t/p/w94_and_h141_bestv2/qtp2bw9rokJ7OjG6o4JhvbpxcrA.jpg
4746,40805,The Green Hornet,"['Action', 'Crime', 'Comedy']",5.6,2767,/t/p/w94_and_h141_bestv2/gAUmtBH3W8g3AzbsGlXDUMZICcZ.jpg
4747,149974,El día de los albañiles: Los maistros del amor,['Comedy'],6.0,12,/t/p/w94_and_h141_bestv2/e8Gl2dEuIL8wKYHy8nX46ijGDCB.jpg
4748,239,Some Like It Hot,"['Comedy', 'Music', 'Romance', 'Crime']",8.1,2782,/t/p/w94_and_h141_bestv2/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg
4749,778730,Crazy About Her,"['Comedy', 'Romance']",7.2,389,/t/p/w94_and_h141_bestv2/hPBJckYsL1UOsz44InZ2wYJyJTy.jpg
4750,2898,As Good as It Gets,"['Comedy', 'Romance']",7.4,3077,/t/p/w94_and_h141_bestv2/my0o8fsygH1wnzksOcxHwpatJI6.jpg
4751,13333,Game of Death,"['Drama', 'Action', 'Thriller']",6.4,511,/t/p/w94_and_h141_bestv2/uAHtCJuzlZrlDkj3V0MMURfhW9b.jpg
4752,256765,Harmonie,"['Animation', 'Drama']",7.2,21,/t/p/w94_and_h141_bestv2/3hiSUST4r9GikDIQCn7CA80zozH.jpg
4753,20544,Something the Lord Made,"['TV Movie', 'Drama']",7.8,162,/t/p/w94_and_h141_bestv2/AtI5X2UkM08XjGGjB3okULwxpRw.jpg
4754,11622,Blast from the Past,"['Science Fiction', 'Drama', 'Romance', 'Comedy']",6.7,829,/t/p/w94_and_h141_bestv2/qVN4bbVX2tzaNbAdEJT5eOPq26c.jpg
4755,8393,The Gods Must Be Crazy,"['Action', 'Comedy']",7.3,886,/t/p/w94_and_h141_bestv2/IgBfj5LfT7nwpodCZ34QCHp17x.jpg
4756,890825,14 Peaks: Nothing Is Impossible,['Documentary'],7.5,194,/t/p/w94_and_h141_bestv2/saGMNCD6ayFqmOb9mX2MkkMmW7w.jpg
4757,768509,Captain Underpants: Mega Blissmas,"['Animation', 'Family', 'Comedy']",5.8,8,/t/p/w94_and_h141_bestv2/uiiM9DiRWLyXJfGCQe03CseURFo.jpg
